incident_id,alert_id,created_at,acknowledged_at,triaged_at,contained_at,resolved_at,closed_at,source_product,source_system,asset_id,rule_id,severity,status,analyst_id,classification_key,risk_score,is_escalated,is_reopened,data_classification
INC-00001254,ALT-00004158,2026-03-31T12:06:02Z,2026-03-31T12:28:02Z,2026-03-31T12:54:02Z,2026-03-31T14:20:02Z,2026-03-31T18:33:02Z,2026-04-01T05:00:02Z,External Synthetic,Cloud Audit,AST-0172,RUL-012,Low,Closed,ANL-009,1,68.1,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002692,ALT-00017638,2025-11-06T11:49:00Z,2025-11-06T12:25:00Z,2025-11-06T12:39:00Z,2025-11-06T14:36:00Z,2025-11-06T22:29:00Z,2025-11-07T08:38:00Z,External Synthetic,Network Sensor,AST-0197,RUL-008,Informational,Closed,ANL-004,1,27.3,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000417,ALT-00011053,2025-09-27T07:36:28Z,2025-09-27T07:40:28Z,2025-09-27T08:26:28Z,2025-09-27T10:07:28Z,2025-09-27T14:19:28Z,2025-09-27T17:57:28Z,External Synthetic,Network Sensor,AST-0086,RUL-043,High,Closed,ANL-002,3,100,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002343,ALT-00012253,2025-03-29T14:30:40Z,2025-03-29T15:44:40Z,2025-03-29T17:00:40Z,2025-03-29T20:03:40Z,2025-03-29T22:25:40Z,2025-03-30T06:52:40Z,EDY Shield,Endpoint Integrity,AST-0182,RUL-014,Low,Closed,ANL-018,1,64.5,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002389,ALT-00007747,2026-07-16T14:14:19Z,2026-07-16T14:48:19Z,2026-07-16T15:48:19Z,2026-07-16T16:24:19Z,2026-07-16T17:53:19Z,2026-07-16T20:02:19Z,EDY SIEM,Correlation Hub,AST-0025,RUL-032,Low,Closed,ANL-002,1,54.0,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002384,ALT-00007744,2025-03-05T14:55:42Z,2025-03-05T15:15:42Z,2025-03-05T15:37:42Z,,,,External Synthetic,Identity Provider,AST-0078,RUL-042,Medium,Active,ANL-002,0,76.6,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000127,ALT-00012142,2025-06-25T18:42:20Z,2025-06-25T18:47:20Z,2025-06-25T19:00:20Z,2025-06-25T19:40:20Z,,,External Synthetic,Identity Provider,AST-0020,RUL-004,Low,Contained,ANL-014,0,55.8,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002889,ALT-00002171,2025-11-05T09:57:45Z,2025-11-05T10:17:45Z,2025-11-05T11:06:45Z,2025-11-05T12:03:45Z,2025-11-05T13:34:45Z,2025-11-05T22:09:45Z,External Synthetic,Network Sensor,AST-0150,RUL-041,MEDIUM,Closed,ANL-013,1,74.1,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002812,ALT-00003415,2025-05-24T10:57:34Z,2025-05-24T11:03:34Z,2025-05-24T11:20:34Z,2025-05-24T11:34:34Z,2025-05-24T19:27:34Z,2025-05-24T23:55:34Z,External Synthetic,Network Sensor,AST-0042,RUL-010,Informational,Closed,ANL-010,1,42.5,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001641,ALT-00010371,2025-08-31T08:15:41Z,2025-08-31T08:48:41Z,2025-08-31T09:13:41Z,2025-08-31T09:35:41Z,2025-08-31T12:15:41Z,2025-08-31T23:36:41Z,External Synthetic,Network Sensor,AST-0121,RUL-010,Low,Closed,ANL-018,1,45.3,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001594,ALT-00014010,2025-02-20T08:00:42Z,2025-02-20T09:14:42Z,2025-02-20T10:19:42Z,,,,EDY SIEM,Correlation Hub,AST-0138,RUL-040,Low,Active,ANL-005,0,50.5,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000376,ALT-00016274,2026-06-03T18:50:57Z,2026-06-03T19:20:57Z,2026-06-03T20:01:57Z,2026-06-03T20:46:57Z,2026-06-03T23:17:57Z,2026-06-04T00:29:57Z,EDY SIEM,Correlation Hub,AST-0091,RUL-020,High,Closed,ANL-001,4,97.2,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002093,ALT-00007700,2025-02-25T19:40:34Z,2025-02-25T19:57:34Z,2025-02-25T20:33:34Z,2025-02-25T21:58:34Z,2025-02-25T23:20:34Z,2025-02-26T00:14:34Z,External Synthetic,Network Sensor,AST-0060,RUL-023,Medium,Closed,ANL-005,1,72.3,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000917,ALT-00000187,2026-02-03T09:18:37Z,2026-02-03T09:43:37Z,2026-02-03T09:54:37Z,2026-02-03T10:55:37Z,2026-02-03T13:03:37Z,2026-02-03T18:01:37Z,EDY Shield,Endpoint Integrity,AST-0154,RUL-033,High,Closed,ANL-012,4,100,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001438,ALT-00017231,2026-05-19T16:59:03Z,2026-05-19T17:30:03Z,2026-05-19T17:37:03Z,2026-05-20T00:07:03Z,2026-05-20T04:28:03Z,2026-05-20T10:14:03Z,External Synthetic,Network Sensor,AST-0077,RUL-041,Low,Closed,ANL-017,3,65.9,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001633,ALT-00017197,2026-03-04T17:16:58Z,2026-03-04T17:41:58Z,2026-03-04T18:01:58Z,2026-03-04T18:47:58Z,2026-03-04T19:51:58Z,,External Synthetic,Network Sensor,AST-0213,RUL-014,Low,Resolved,ANL-002,1,58.7,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00003119,ALT-00001827,2026-06-30T07:54:14Z,2026-06-30T08:10:14Z,2026-06-30T08:47:14Z,,,,EDY Sentinel,Cloud Detection,AST-0049,RUL-004,Informational,Active,ANL-003,0,28.5,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000193,ALT-00014799,2025-11-17T09:32:50Z,2025-11-17T09:51:50Z,2025-11-17T10:09:50Z,2025-11-17T11:00:50Z,2025-11-17T12:11:50Z,2025-11-17T20:20:50Z,EDY Shield,Endpoint Integrity,AST-0134,RUL-012,Low,Closed,ANL-002,1,42.1,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002442,ALT-00011434,2025-04-14T07:15:18Z,2025-04-14T07:27:18Z,2025-04-14T08:06:18Z,2025-04-14T08:58:18Z,2025-04-14T10:45:18Z,2025-04-14T20:25:18Z,EDY Sentinel,Cloud Detection,AST-0137,RUL-013,Low,Closed,ANL-009,2,63.3,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001795,ALT-00002327,2025-06-07T08:06:40Z,2025-06-07T08:38:40Z,2025-06-07T10:39:40Z,2025-06-07T11:20:40Z,2025-06-08T03:34:40Z,2025-06-08T14:54:40Z,EDY Shield,Endpoint Integrity,AST-0180,RUL-012,Informational,Closed,ANL-001,1,30.9,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001978,ALT-00017489,2026-06-02T05:48:09Z,2026-06-02T06:25:09Z,2026-06-02T06:32:09Z,2026-06-02T09:37:09Z,2026-06-02T12:28:09Z,2026-06-02T19:02:09Z,EDY Sentinel,Cloud Detection,AST-0122,RUL-023,Informational,Closed,ANL-016,2,52.8,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001281,ALT-00002542,2025-05-29T17:28:17Z,2025-05-29T18:23:17Z,2025-05-29T18:42:17Z,2025-05-29T20:08:17Z,,,External Synthetic,Identity Provider,AST-0063,RUL-037,Informational,Contained,ANL-017,0,26.4,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000059,ALT-00006663,2025-03-01T01:00:21Z,2025-03-01T01:28:21Z,2025-03-01T01:58:21Z,2025-03-01T03:23:21Z,2025-03-01T10:17:21Z,2025-03-01T21:56:21Z,EDY Sentinel,Cloud Detection,AST-0147,RUL-015,Low,Closed,ANL-004,1,55.7,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001000,ALT-00017207,2025-12-08T09:22:50Z,2025-12-08T10:42:50Z,2025-12-08T10:49:50Z,2025-12-08T13:05:50Z,2025-12-08T15:15:50Z,,EDY SIEM,Correlation Hub,AST-0234,RUL-008,Informational,Resolved,ANL-004,1,24.1,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001635,ALT-00015349,2026-06-11T12:22:50Z,2026-06-11T13:00:50Z,2026-06-11T13:09:50Z,2026-06-11T13:33:50Z,2026-06-11T14:09:50Z,2026-06-11T16:27:50Z,External Synthetic,Network Sensor,AST-0238,RUL-023,Low,Closed,ANL-006,1,44.1,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002611,ALT-00012440,2026-04-29T16:32:58Z,2026-04-29T18:33:58Z,2026-04-29T18:53:58Z,2026-04-29T20:10:58Z,2026-04-29T21:46:58Z,,EDY Shield,Endpoint Integrity,AST-0227,RUL-029,Low,Resolved,ANL-014,1,55.3,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001786,ALT-00005336,2025-05-26T14:08:35Z,2025-05-26T14:50:35Z,2025-05-26T15:21:35Z,2025-05-26T17:38:35Z,2025-05-26T20:25:35Z,,EDY SIEM,Correlation Hub,AST-0206,RUL-044,Low,Resolved,ANL-011,2,51.4,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002365,ALT-00000983,2026-02-23T20:25:36Z,2026-02-23T20:38:36Z,2026-02-23T20:57:36Z,2026-02-23T21:45:36Z,2026-02-24T01:41:36Z,2026-02-24T05:38:36Z,EDY Shield,Endpoint Integrity,AST-0139,RUL-043,Critical,Closed,ANL-011,3,100,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000910,ALT-00012252,2026-06-27T11:15:03Z,2026-06-27T12:00:03Z,2026-06-27T12:17:03Z,2026-06-27T12:41:03Z,2026-06-27T14:33:03Z,2026-06-27T16:05:03Z,External Synthetic,Cloud Audit,AST-0136,RUL-002,Informational,Closed,ANL-004,1,44.1,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00003061,ALT-00016127,2025-12-05T12:25:58Z,2025-12-05T12:42:58Z,2025-12-05T12:53:58Z,2025-12-05T14:23:58Z,2025-12-05T17:41:58Z,2025-12-05T22:33:58Z,EDY RECON,Exposure Intelligence,AST-0235,RUL-005,Informational,Closed,ANL-013,3,48.2,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002618,ALT-00004967,2026-03-05T14:31:57Z,2026-03-05T15:35:57Z,2026-03-05T15:49:57Z,2026-03-05T17:12:57Z,2026-03-06T00:43:57Z,2026-03-06T06:01:57Z,EDY Shield,Endpoint Integrity,AST-0146,RUL-017,Low,Closed,ANL-001,1,61.9,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001731,ALT-00015884,2025-06-28T10:19:12Z,2025-06-28T10:46:12Z,2025-06-28T11:57:12Z,2025-06-28T13:06:12Z,2025-06-28T19:49:12Z,2025-06-29T02:58:12Z,EDY Sentinel,Cloud Detection,AST-0165,RUL-004,Informational,Closed,ANL-017,1,36.4,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000836,ALT-00010180,2026-03-29T18:43:30Z,2026-03-29T18:48:30Z,2026-03-29T19:09:30Z,2026-03-29T21:07:30Z,2026-03-30T02:29:30Z,2026-03-30T03:36:30Z,EDY Sentinel,Cloud Detection,AST-0202,RUL-017,Low,Closed,ANL-001,1,63.5,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000261,ALT-00000647,2025-07-17T08:44:54Z,2025-07-17T09:15:54Z,2025-07-17T09:35:54Z,2025-07-17T10:25:54Z,2025-07-17T11:54:54Z,2025-07-17T14:41:54Z,EDY SIEM,Correlation Hub,AST-0172,RUL-030,Medium,Closed,ANL-013,2,75.5,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00003073,ALT-00004193,2025-03-19T08:21:28Z,2025-03-19T08:46:28Z,2025-03-19T09:21:28Z,2025-03-19T09:49:28Z,2025-03-20T00:17:28Z,2025-03-20T05:59:28Z,External Synthetic,Identity Provider,AST-0215,RUL-029,Informational,Closed,ANL-001,1,30.8,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00003196,ALT-00012210,2026-01-23T14:51:32Z,2026-01-23T15:09:32Z,2026-01-23T15:22:32Z,2026-01-23T16:57:32Z,2026-01-24T04:00:32Z,2026-01-24T04:58:32Z,External Synthetic,Cloud Audit,AST-0223,RUL-029,Low,Closed,ANL-005,1,55.1,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001799,ALT-00010391,2026-05-10T10:57:01Z,2026-05-10T12:08:01Z,2026-05-10T12:42:01Z,2026-05-11T02:04:01Z,2026-05-11T14:15:01Z,2026-05-11T15:28:01Z,External Synthetic,Cloud Audit,AST-0219,RUL-036,Informational,Closed,ANL-009,1,41.7,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001575,ALT-00002856,2025-11-04T19:56:56Z,2025-11-04T20:24:56Z,2025-11-04T20:40:56Z,2025-11-04T22:50:56Z,2025-11-05T11:11:56Z,2025-11-05T21:14:56Z,External Synthetic,Network Sensor,AST-0122,RUL-010,Low,Closed,ANL-012,3,69.4,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002970,ALT-00005009,2026-05-31T12:18:06Z,2026-05-31T12:45:06Z,2026-05-31T12:56:06Z,2026-05-31T13:47:06Z,2026-06-01T02:48:06Z,2026-06-01T11:12:06Z,External Synthetic,Network Sensor,AST-0069,RUL-002,Informational,Closed,ANL-002,2,52.0,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001208,ALT-00000590,2026-02-20T21:30:08Z,2026-02-20T22:02:08Z,2026-02-20T22:12:08Z,2026-02-21T01:30:08Z,2026-02-21T05:01:08Z,2026-02-21T07:14:08Z,External Synthetic,Network Sensor,AST-0236,RUL-036,Medium,Closed,ANL-008,4,67.8,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002029,ALT-00016521,2025-05-15T09:39:21Z,2025-05-15T09:54:21Z,2025-05-15T10:05:21Z,2025-05-15T11:05:21Z,2025-05-15T15:23:21Z,2025-05-16T02:49:21Z,External Synthetic,Cloud Audit,AST-0131,RUL-009,Informational,Closed,ANL-001,1,54.5,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000855,ALT-00008566,2026-06-08T00:37:12Z,2026-06-08T00:47:12Z,2026-06-08T01:05:12Z,2026-06-08T02:45:12Z,2026-06-08T03:37:12Z,2026-06-08T04:08:12Z,External Synthetic,Identity Provider,AST-0110,RUL-029,Low,Closed,ANL-012,1,51.4,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001948,ALT-00015674,2025-10-02T02:54:03Z,2025-10-02T03:47:03Z,2025-10-02T04:02:03Z,2025-10-02T05:14:03Z,2025-10-02T07:25:03Z,2025-10-02T16:09:03Z,External Synthetic,Identity Provider,AST-0091,RUL-042,Informational,Closed,ANL-010,3,48.8,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000943,ALT-00004564,2026-03-25T13:01:25Z,2026-03-25T13:10:25Z,2026-03-25T13:49:25Z,2026-03-25T14:42:25Z,2026-03-25T15:03:25Z,2026-03-25T22:07:25Z,EDY Shield,Endpoint Integrity,AST-0175,RUL-030,Critical,Closed,ANL-011,2,100,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002115,ALT-00015978,2025-05-28T06:45:10Z,2025-05-28T07:00:10Z,2025-05-28T07:15:10Z,2025-05-28T08:04:10Z,2025-05-28T11:35:10Z,2025-05-28T19:24:10Z,External Synthetic,Network Sensor,AST-0205,RUL-036,Informational,Closed,ANL-011,1,38.4,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000947,ALT-00011012,2025-07-15T07:27:01Z,2025-07-15T07:43:01Z,2025-07-15T07:52:01Z,2025-07-15T09:13:01Z,2025-07-15T12:59:01Z,2025-07-15T19:34:01Z,External Synthetic,Identity Provider,AST-0031,RUL-040,Informational,Closed,ANL-015,1,31.6,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001596,ALT-00008476,2025-12-04T07:39:08Z,2025-12-04T07:59:08Z,2025-12-04T08:07:08Z,2025-12-04T08:31:08Z,2025-12-04T10:16:08Z,,External Synthetic,Identity Provider,AST-0181,RUL-041,Critical,Resolved,ANL-012,1,100,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001751,ALT-00001660,2025-04-27T08:50:28Z,2025-04-27T09:02:28Z,2025-04-27T09:28:28Z,2025-04-27T10:03:28Z,2025-04-27T15:35:28Z,2025-04-27T17:00:28Z,External Synthetic,Network Sensor,AST-0043,RUL-023,Informational,Closed,ANL-003,1,41.5,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002242,ALT-00017117,2025-10-22T07:06:33Z,2025-10-22T07:20:33Z,2025-10-22T07:36:33Z,2025-10-22T07:56:33Z,2025-10-22T09:14:33Z,2025-10-22T18:17:33Z,EDY Sentinel,Cloud Detection,AST-0104,RUL-033,Informational,Closed,ANL-004,1,53.5,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002709,ALT-00003100,2025-03-06T12:01:26Z,2025-03-06T12:23:26Z,2025-03-06T12:40:26Z,2025-03-06T15:03:26Z,2025-03-06T18:54:26Z,2025-03-06T23:02:26Z,EDY Sentinel,Cloud Detection,AST-0019,RUL-042,Informational,Closed,ANL-011,1,39.9,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000264,ALT-00003157,2025-11-21T15:07:43Z,2025-11-21T15:46:43Z,2025-11-21T15:50:43Z,2025-11-21T16:55:43Z,2025-11-21T21:48:43Z,2025-11-21T23:14:43Z,EDY Shield,Endpoint Integrity,AST-0053,RUL-009,Low,Closed,ANL-009,3,63.5,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000762,ALT-00015728,2025-09-25T14:28:14Z,2025-09-25T14:35:14Z,2025-09-25T14:50:14Z,2025-09-25T15:41:14Z,2025-09-25T18:14:14Z,2025-09-26T01:17:14Z,EDY SIEM,Correlation Hub,AST-0128,RUL-011,Low,Closed,ANL-015,1,52.0,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002253,ALT-00007237,2026-02-05T12:33:16Z,2026-02-05T12:59:16Z,2026-02-05T13:13:16Z,2026-02-05T14:04:16Z,2026-02-05T15:04:16Z,2026-02-05T22:16:16Z,External Synthetic,Identity Provider,AST-0222,RUL-018,High,Closed,ANL-002,1,100,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001828,ALT-00003366,2025-02-26T10:22:12Z,2025-02-26T10:27:12Z,2025-02-26T11:04:12Z,2025-02-26T11:21:12Z,2025-02-26T12:46:12Z,2025-02-26T15:18:12Z,EDY SIEM,Correlation Hub,AST-0101,RUL-033,High,Closed,ANL-007,4,94.0,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000633,ALT-00003495,2025-04-10T13:54:59Z,2025-04-10T14:02:59Z,2025-04-10T14:14:59Z,2025-04-10T15:55:59Z,2025-04-10T19:21:59Z,2025-04-11T00:23:59Z,External Synthetic,Network Sensor,AST-0182,RUL-045,Medium,Closed,ANL-001,4,67.2,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000718,ALT-00013212,2025-05-07T10:19:59Z,2025-05-07T10:34:59Z,2025-05-07T11:08:59Z,2025-05-07T12:29:59Z,2025-05-07T13:17:59Z,2025-05-07T18:20:59Z,EDY Shield,Endpoint Integrity,AST-0085,RUL-010,High,Closed,ANL-001,3,91.6,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002152,ALT-00002267,2026-02-24T10:41:29Z,,,,,,EDY Shield,Endpoint Integrity,AST-0154,RUL-014,Medium,New,ANL-006,0,70.0,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001636,ALT-00007059,2025-07-03T12:01:11Z,2025-07-03T12:16:11Z,2025-07-03T12:29:11Z,2025-07-03T13:45:11Z,2025-07-04T01:28:11Z,2025-07-04T07:05:11Z,EDY SIEM,Correlation Hub,AST-0160,RUL-030,Low,Closed,ANL-017,2,53.7,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001911,ALT-00010109,2025-10-05T09:51:07Z,2025-10-05T10:17:07Z,2025-10-05T10:46:07Z,2025-10-05T12:56:07Z,2025-10-05T14:28:07Z,2025-10-05T16:57:07Z,EDY Shield,Endpoint Integrity,AST-0236,RUL-039,Informational,Closed,ANL-017,4,42.9,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002079,ALT-00017157,2026-06-24T09:01:15Z,2026-06-24T09:07:15Z,2026-06-24T09:15:15Z,2026-06-24T11:07:15Z,2026-06-24T13:12:15Z,2026-06-24T21:10:15Z,External Synthetic,Cloud Audit,AST-0011,RUL-023,Medium,Closed,ANL-013,1,83.4,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002874,ALT-00007912,2025-08-26T17:25:02Z,2025-08-26T17:45:02Z,2025-08-26T18:12:02Z,2025-08-26T22:38:02Z,2025-08-27T01:54:02Z,2025-08-27T03:01:02Z,External Synthetic,Cloud Audit,AST-0036,RUL-018,Informational,Closed,ANL-008,1,29.0,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002203,ALT-00007776,2025-05-21T18:59:50Z,2025-05-21T19:09:50Z,2025-05-21T19:51:50Z,2025-05-21T20:34:50Z,2025-05-22T00:23:50Z,2025-05-22T03:17:50Z,External Synthetic,Cloud Audit,AST-0200,RUL-040,Medium,Closed,ANL-009,3,67.0,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001550,ALT-00008885,2025-07-28T10:49:03Z,2025-07-28T11:27:03Z,2025-07-28T11:43:03Z,2025-07-28T21:24:03Z,2025-07-29T05:34:03Z,2025-07-29T12:30:03Z,EDY RECON,Exposure Intelligence,AST-0109,RUL-037,Informational,Closed,ANL-006,1,42.3,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001884,ALT-00007236,2025-05-07T15:48:41Z,2025-05-07T16:09:41Z,2025-05-07T16:29:41Z,2025-05-07T19:40:41Z,2025-05-07T20:24:41Z,2025-05-08T01:53:41Z,External Synthetic,Network Sensor,AST-0239,RUL-004,Informational,Closed,ANL-008,3,50.9,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000934,ALT-00008194,2026-04-06T10:28:42Z,2026-04-06T11:00:42Z,2026-04-06T11:48:42Z,2026-04-06T12:51:42Z,2026-04-06T13:59:42Z,2026-04-07T01:19:42Z,EDY RECON,Exposure Intelligence,AST-0073,RUL-022,Informational,Closed,ANL-016,3,41.3,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002603,ALT-00004563,2025-04-21T18:57:04Z,2025-04-21T19:55:04Z,2025-04-21T20:05:04Z,2025-04-21T21:53:04Z,2025-04-21T23:05:04Z,2025-04-22T11:02:04Z,EDY Sentinel,Cloud Detection,AST-0143,RUL-006,Informational,Closed,ANL-015,3,33.7,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002098,ALT-00000050,2025-10-07T09:41:39Z,2025-10-07T09:45:39Z,2025-10-07T10:10:39Z,2025-10-07T12:15:39Z,2025-10-07T13:38:39Z,2025-10-08T01:21:39Z,External Synthetic,Cloud Audit,AST-0189,RUL-044,High,Closed,ANL-007,4,84.8,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001207,ALT-00015703,2026-04-19T17:27:33Z,2026-04-19T17:37:33Z,2026-04-19T18:01:33Z,2026-04-19T18:44:33Z,2026-04-19T20:55:33Z,2026-04-19T22:36:33Z,EDY RECON,Exposure Intelligence,AST-0194,RUL-014,High,Closed,ANL-016,2,100,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000373,ALT-00001033,2026-07-21T15:46:17Z,2026-07-21T15:53:17Z,2026-07-21T17:12:17Z,2026-07-21T19:22:17Z,2026-07-21T21:26:17Z,2026-07-22T07:55:17Z,EDY Shield,Endpoint Integrity,AST-0194,RUL-011,Low,Closed,ANL-002,2,66.8,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001187,ALT-00015442,2025-05-27T11:12:53Z,2025-05-27T11:44:53Z,2025-05-27T11:51:53Z,2025-05-27T13:24:53Z,2025-05-28T01:49:53Z,2025-05-28T04:21:53Z,EDY SIEM,Correlation Hub,AST-0177,RUL-039,Informational,Closed,ANL-009,1,47.3,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00003032,ALT-00002978,2026-03-05T14:17:08Z,2026-03-05T14:31:08Z,2026-03-05T14:47:08Z,2026-03-05T19:18:08Z,2026-03-06T00:45:08Z,2026-03-06T06:17:08Z,External Synthetic,Network Sensor,AST-0137,RUL-042,Informational,Closed,ANL-018,4,36.7,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002541,ALT-00010613,2025-03-18T17:01:16Z,2025-03-18T17:05:16Z,2025-03-18T17:12:16Z,2025-03-18T17:27:16Z,2025-03-18T19:33:16Z,,External Synthetic,Cloud Audit,AST-0156,RUL-002,Medium,Resolved,ANL-001,3,78.5,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000649,ALT-00001252,2026-05-08T17:57:14Z,2026-05-08T18:08:14Z,2026-05-08T18:10:14Z,2026-05-08T20:58:14Z,2026-05-08T22:13:14Z,2026-05-09T07:23:14Z,EDY Shield,Endpoint Integrity,AST-0159,RUL-037,Medium,Closed,ANL-015,1,90.1,TRUE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000191,ALT-00010107,2026-06-23T21:52:39Z,2026-06-23T23:34:39Z,2026-06-24T00:12:39Z,2026-06-24T00:56:39Z,2026-06-24T01:24:39Z,2026-06-24T03:08:39Z,EDY RECON,Exposure Intelligence,AST-0156,RUL-004,Medium,Closed,ANL-017,1,66.4,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00002617,ALT-00011392,2025-07-12T08:29:39Z,2025-07-12T09:07:39Z,2025-07-12T09:18:39Z,2025-07-12T09:40:39Z,2025-07-12T10:54:39Z,2025-07-12T19:55:39Z,EDY Sentinel,Cloud Detection,AST-0192,RUL-036,Informational,Closed,ANL-007,2,40.4,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001970,ALT-00006889,2025-10-05T09:55:49Z,2025-10-05T10:24:49Z,2025-10-05T10:41:49Z,2025-10-05T11:40:49Z,2025-10-05T13:47:49Z,2025-10-05T15:51:49Z,EDY Sentinel,Cloud Detection,AST-0014,RUL-029,Low,Closed,ANL-001,3,64.2,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001142,ALT-00004528,2025-09-29T13:07:35Z,2025-09-29T13:28:35Z,2025-09-29T14:10:35Z,2025-09-29T14:57:35Z,2025-09-29T16:39:35Z,,EDY Sentinel,Cloud Detection,AST-0209,RUL-021,Medium,Resolved,ANL-002,3,66.1,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00001850,ALT-00009046,2026-07-10T12:30:28Z,2026-07-10T13:20:28Z,2026-07-10T13:24:28Z,2026-07-10T14:58:28Z,2026-07-10T16:48:28Z,,External Synthetic,Network Sensor,AST-0151,RUL-030,Informational,Resolved,ANL-012,3,35.8,FALSE,FALSE,SYNTHETIC_DEMO_DATA
INC-00000017,ALT-00002493,2025-09-03T11:19:46Z,2025-09-03T12:02:46Z,2025-09-03T12:29:46Z,2025-09-03T16:11:46Z,2025-09-04T06:22:46Z,2025-09-04T08:23:46Z,EDY RECON,Exposure Intelligence,AST-0168,RUL-004,Low,Closed,ANL-010,1,55.2,FALSE,FALSE,SYNTHETIC_DEMO_DATA
